Id,SalePrice
1563,118558.61026777548
1564,176536.28709467023
1565,139602.28238447348
1566,226244.8791336642
1567,69841.86743986479
1568,215183.51352068048
1569,144180.3507902642
1570,116388.49171195354
1571,124664.2403914273
1572,131249.6203939981
1573,255984.73065745516
1574,156821.95398343552
1575,224355.66932855465
1576,218944.7824018303
1577,200303.39967621106
1578,100918.68296237418
1579,157533.12137689523
1580,208159.26124692278
1581,135886.93023214315
1582,108411.0847302113
1583,276529.15646643064
1584,236231.09231536707
1585,160265.12434537115
1586,70619.68795460195
1587,108100.60172169667
1588,146788.76054691116
1589,124793.61477386777
1590,138256.72296036605
1591,106251.10819433967
1592,133241.18011440977
1593,92252.76119620365
1594,224619.97134479613
1595,148423.57882288692
1596,197144.30004278908
1597,192830.63969776186
1598,207400.32232847146
1599,171305.22248389584
1600,176207.3079803252
1601,69109.45538073278
1602,96448.2562255041
1603,52320.088030998944
1604,246853.61371839733
1605,235661.81267756422
1606,165689.29836129828
1607,233126.937744178
1608,201690.4313863794
1609,199714.82899029308
1610,188166.75709831982
1611,170541.1142978546
1612,207884.7247265753
1613,193566.9483279629
1614,130290.70657520893
1615,112824.25574004126
1616,113049.42744758457
1617,114790.5944748706
1618,107004.79332878056
1619,131290.65964667092
1620,261804.64587725105
1621,155553.11610109743
1622,133537.85596838722
1623,246252.71919206355
1624,224991.47881876805
1625,113456.55431904283
1626,167616.34653851192
1627,202837.5252613282
1628,259238.899094805
1629,203320.6221857235
1630,374919.7266056497
1631,222591.72439013945
1632,252715.35593507078
1633,175488.95439939306
1634,205140.44512837578
1635,183028.77541638503
1636,166725.77739699522
1637,216843.68954982155
1638,221177.93039421889
1639,216470.51314146968
1640,293488.4023895258
1641,221112.74380507285
1642,234571.18326166982
1643,232664.94105907308
1644,226193.29893791035
1645,206695.4619376479
1646,142301.3167468669
1647,153405.2982764208
1648,160656.02898928628
1649,130460.98666064639
1650,105260.1752204179
1651,107175.36427353753
1652,118966.58032247575
1653,118093.34148209274
1654,170054.41388930765
1655,146250.99034350098
1656,164016.1747256365
1657,171830.63122956047
1658,164897.37954623916
1659,119307.42875108833
1660,136124.4755174775
1661,335732.4195606619
1662,329621.72764004127
1663,287602.9591824027
1664,385205.8008475994
1665,251241.25731567724
1666,256381.86559689522
1667,292542.3901725813
1668,251484.2711085925
1669,238141.41505890677
1670,261383.92024521914
1671,250603.62153808784
1672,339476.72255309636
1673,274171.48880983575
1674,232018.36119372316
1675,213260.7418074269
1676,220704.30680068245
1677,216814.43486736913
1678,360153.6098568976
1679,307569.5283134371
1680,282725.1913479498
1681,228056.9131087145
1682,245720.94208814122
1683,215645.65275774815
1684,188837.1295353287
1685,191513.47105223185
1686,193814.61911852856
1687,180019.99594497134
1688,207306.59954429523
1689,204347.77066197584
1690,191708.79615049495
1691,173965.29638795054
1692,228541.36602625845
1693,180179.31554936536
1694,191575.81368414743
1695,180991.63550267287
1696,267726.8620070055
1697,181043.6799067749
1698,310034.3624545216
1699,279971.30499751924
1700,247836.17163459642
1701,267473.2372480143
1702,245973.70576880185
1703,240638.5718744091
1704,245294.95676615613
1705,209715.9806064783
1706,358804.4772643085
1707,211360.21964378387
1708,207399.7398386636
1709,224836.29801877367
1710,225843.6461150219
1711,227244.51345307205
1712,262066.5448022309
1713,239620.97281977173
1714,222199.70267117873
1715,206817.1564713671
1716,183746.3157741247
1717,172007.71115373506
1718,172413.2730156012
1719,225850.62888742343
1720,218628.87531089096
1721,169802.38443596906
1722,169802.38443596906
1723,168598.82294914278
1724,227751.96167859773
1725,234761.0949068506
1726,204888.14907979325
1727,197014.7233163725
1728,186987.5027104161
1729,165666.12702486024
1730,199150.0166473264
1731,114399.01883550512
1732,98176.91213037039
1733,113457.56266478088
1734,121851.87544888176
1735,105623.74248866795
1736,104410.0907602302
1737,279131.68426365743
1738,213290.73407043435
1739,350082.9566737629
1740,260833.29001879797
1741,216513.88111534494
1742,201398.45035990386
1743,178926.36174392712
1744,235481.4819447809
1745,245181.56337414135
1746,270509.0285019666
1747,238291.83588452835
1748,254185.14713469765
1749,165498.27074992575
1750,149988.764181384
1751,248206.66970843624
1752,117661.94934386585
1753,193120.80329801806
1754,217139.0826872046
1755,168883.65035045298
1756,115509.50029760564
1757,96231.81600946013
1758,158231.09945774742
1759,205838.1653971934
1760,155468.0107792482
1761,156040.05066261685
1762,205136.36243336147
1763,174917.20964125067
1764,120736.72753504489
1765,223823.39457874245
1766,173840.18228620721
1767,209799.38447684387
1768,129394.68315703806
1769,158178.89771648694
1770,112521.18347753689
1771,136731.62506077264
1772,158644.6872600211
1773,137354.70176227728
1774,207950.34266765031
1775,116932.14614718372
1776,138239.11527489836
1777,90179.70322069351
1778,125967.39889304445
1779,150513.0898303251
1780,148377.11577610823
1781,131690.41644159576
1782,99806.71088691999
1783,104711.18595235504
1784,71235.18810635165
1785,94749.96811883396
1786,115861.95339049317
1787,117494.51156500552
1788,59619.25884873117
1789,76290.10356899223
1790,49748.1130690017
1791,230825.12953764817
1792,166117.1908901577
1793,127290.01107626187
1794,121283.51612246328
1795,126230.51480497944
1796,145988.06803123897
1797,110264.36724832386
1798,117353.5308800299
1799,87890.58721675084
1800,136547.8219056424
1801,128790.99979360413
1802,111911.90604527819
1803,177783.6023798763
1804,137797.84013350878
1805,122537.29162118596
1806,121153.87625655776
1807,144311.310743373
1808,97050.2521841136
1809,107269.06984304276
1810,142966.55266457575
1811,133119.5372251441
1812,107021.06405193976
1813,127525.35641600064
1814,76385.46406722127
1815,76516.37808630976
1816,70863.10078485694
1817,113690.96388548671
1818,159326.74177861318
1819,90260.94492373022
1820,59777.008215374546
1821,83514.64920091222
1822,98065.20479807502
1823,51874.64924614504
1824,135896.74791639496
1825,147711.6447369341
1826,89185.36642554228
1827,97032.90558072191
1828,148341.37992014608
1829,108116.0081534005
1830,148500.5186489561
1831,173336.44414488098
1832,171961.16073955165
1833,161758.23497156647
1834,105222.18913086422
1835,97721.43341910804
1836,153012.32083393692
1837,96710.40998135495
1838,105817.17590666295
1839,77555.90764107613
1840,164637.53195333958
1841,165540.30854553508
1842,77694.17925535177
1843,128875.48098073492
1844,134284.801149428
1845,149141.91161083
1846,135607.63531054708
1847,235395.4908131716
1848,75365.79022534809
1849,176527.0565343938
1850,135810.07993231073
1851,159017.8761361033
1852,119984.7183437181
1853,154388.8292942607
1854,179594.74227694876
1855,198076.8642052781
1856,229337.61956567562
1857,143816.99926434818
1858,204144.4495951637
1859,183078.33749761374
1860,174298.57443306095
1861,180287.5034294977
1862,279171.2585535146
1863,277091.606650825
1864,277111.25606870034
1865,274628.15283722605
1866,248811.13653921627
1867,216040.43004374125
1868,263197.40953680093
1869,206323.6500382527
1870,204531.28344021377
1871,218528.56857599795
1872,185243.9413810448
1873,216038.813454745
1874,143612.28479850723
1875,209635.77814824425
1876,217747.21697632747
1877,208591.81653769
1878,214021.68954479613
1879,122591.7443079293
1880,134374.75173238816
1881,230223.6757268958
1882,252234.68851857737
1883,213938.58224430878
1884,231397.86658662756
1885,232340.64983970963
1886,258287.55859482626
1887,199751.38820269855
1888,232673.07520738628
1889,181085.53768350428
1890,134541.2989240439
1891,175341.03125805233
1892,96840.12567364995
1893,154108.44935432414
1894,155846.1490750705
1895,198625.9028048102
1896,120866.40429145389
1897,113697.24279393267
1898,102230.8323498537
1899,105506.32078415027
1900,86217.69382301683
1901,162595.24028954853
1902,167334.3604229294
1903,213407.31581523374
1904,138750.50236456667
1905,188107.6508221157
1906,157193.55220142438
1907,228751.7243520558
1908,130408.47071515082
1909,150206.9929179853
1910,150272.84502113482
1911,237881.93161541235
1912,301753.36562837905
1913,110041.83413065656
1914,45651.8447573469
1915,250092.89124409866
1916,83804.1851106392
1917,250132.22169634432
1918,135634.34376194153
1919,181126.42091682332
1920,233249.77931726503
1921,290206.20726230566
1922,240747.2775181277
1923,260878.60421239922
1924,201878.22405910736
1925,249734.5277079685
1926,296535.8408921665
1927,124652.97647828714
1928,176115.44913186145
1929,113716.85090477357
1930,169408.11025645921
1931,142184.38524129393
1932,157968.52720906597
1933,160502.6735308111
1934,201401.7862710968
1935,178701.82025637163
1936,202717.40254634677
1937,206560.01419137057
1938,197910.89565870643
1939,262272.3095563302
1940,191409.9850411691
1941,206506.2077581744
1942,206370.97956015926
1943,196473.2680221257
1944,272883.53690350486
1945,283835.9862798407
1946,179953.72654121567
1947,260561.1962000077
1948,188508.4262076459
1949,243607.38600092905
1950,169102.67269613978
1951,270622.54920585465
1952,233615.10223596555
1953,157978.24288374523
1954,240225.0064321669
1955,142999.40571373107
1956,303871.09536132717
1957,201029.59395810647
1958,267664.94940064463
1959,183116.9682710563
1960,130553.1550575957
1961,106760.01596320153
1962,119315.9661132308
1963,118554.25099592342
1964,137809.07647263876
1965,147624.6765237759
1966,148479.08908666915
1967,231820.43740285758
1968,329025.9034936201
1969,294288.6426117901
1970,334361.51730116655
1971,329769.039306447
1972,294373.57380118326
1973,241309.11988603824
1974,269741.9455631034
1975,370693.6628142382
1976,241426.73026269407
1977,311533.79720645666
1978,326405.7726365825
1979,282240.4447812472
1980,217617.19552925567
1981,272014.8881694932
1982,212105.290066206
1983,212105.290066206
1984,215013.17900420877
1985,222568.85667513835
1986,238759.55343660677
1987,199482.23968839657
1988,195627.8948106306
1989,213427.35094181506
1990,224669.7599997943
1991,215567.43822209595
1992,233434.13912865438
1993,180254.40017651406
1994,261057.527057269
1995,205636.4678345645
1996,266058.96508927376
1997,263458.0826088971
1998,292061.85223338625
1999,240101.53054163547
2000,281095.83751321456
2001,245153.04956415517
2002,230732.39119319024
2003,248459.04873034742
2004,236756.1568087769
2005,214086.7987969952
2006,203078.1699490972
2007,240590.4163282473
2008,197950.44163996459
2009,213003.86696215172
2010,211328.77036196657
2011,178747.0333083152
2012,176823.4125852749
2013,194322.353728342
2014,203588.61933438492
2015,203760.09127210372
2016,208333.1447506874
2017,206564.58323684346
2018,115782.81323578127
2019,98314.40284728131
2020,107904.30219636823
2021,99136.82682256226
2022,187375.15897552168
2023,171626.86166128737
2024,296048.35998890025
2025,324538.5396611694
2026,211562.5222678039
2027,171855.97088417097
2028,194974.5208414878
2029,189018.0008870341
2030,243553.34178969834
2031,217756.95731201058
2032,216501.4428662971
2033,232077.88861320645
2034,172971.66093237523
2035,221469.28084938566
2036,199432.7354952857
2037,201399.00665987015
2038,306496.7032923979
2039,206995.32687610935
2040,340012.9817774404
2041,217915.682993848
2042,225462.01127908297
2043,163193.4872726075
2044,201914.4166001255
2045,188153.54081417772
2046,184046.40057350497
2047,141662.26353990275
2048,109542.65908372088
2049,167842.031515492
2050,169706.0535369654
2051,127742.13989302807
2052,130917.96080646629
2053,131311.56978971616
2054,81006.89229260583
2055,178242.99679024017
2056,149382.70913473668
2057,112828.03895364155
2058,204349.45130532666
2059,134719.1880241834
2060,185380.7748314027
2061,187776.05590071727
2062,125564.67029892851
2063,109541.87786299933
2064,128462.61997560656
2065,119670.11246774916
2066,215310.35916859575
2067,194172.24627813243
2068,188705.820447459
2069,118614.33012774016
2070,90327.62371097563
2071,69209.75561667013
2072,132122.4185433524
2073,128317.99169339158
2074,154135.87551022286
2075,127475.8303811826
2076,105595.77499882795
2077,146138.318673581
2078,119768.79664986592
2079,128156.21637923655
2080,121457.10921189154
2081,115185.18503808265
2082,172104.60034433228
2083,165659.9263679284
2084,101759.37289208092
2085,131817.44921739225
2086,174331.41878748697
2087,133283.56499320373
2088,107376.40863548836
2089,68891.11640788207
2090,93005.2970241945
2091,112598.11495084886
2092,176468.30633756856
2093,162249.262126641
2094,96684.62808161753
2095,135626.91690591315
2096,72468.77243924479
2097,49445.49153622589
2098,146468.41783785925
2099,56890.18841874914
2100,151721.86115482927
2101,100948.16425265733
2102,111503.05682342045
2103,69790.47411533596
2104,204380.43103632366
2105,112252.16768491047
2106,95344.0271631513
2107,175315.19537025236
2108,127607.68298301904
2109,139877.48068833875
2110,119263.69672950369
2111,170173.50527517882
2112,166094.07331045682
2113,110545.30646080116
2114,79531.0719684615
2115,159459.5639918159
2116,90622.15886809735
2117,134225.07882211043
2118,138046.20675615885
2119,84966.734493503
2120,84245.29005785252
2121,103092.24968508456
2122,101913.4399526288
2123,106147.26584276732
2124,182908.55565303226
2125,158228.17320064327
2126,133586.9778269407
2127,141156.91699570382
2128,120256.55865601043
2129,88075.87295827654
2130,136389.55975482787
2131,114256.20192312857
2132,116396.9418494982
2133,103652.41720720299
2134,98623.05461942696
2135,73357.92106641398
2136,102422.04050463962
2137,110878.38443786104
2138,128436.37883486517
2139,145138.1284826222
2140,120907.18421836023
2141,134469.02561696118
2142,131010.19712736795
2143,166166.51013388124
2144,99999.71898932068
2145,112818.45784719952
2146,168135.0377708458
2147,207220.82599409635
2148,141473.43430899375
2149,112352.41209473705
2150,204045.53773773753
2151,112379.62736429146
2152,183819.94517685298
2153,176380.3178309236
2154,126176.21093019948
2155,129768.787844075
2156,304049.1430647498
2157,224569.3904239434
2158,247412.9981499639
2159,254440.2493986549
2160,178108.24448515207
2161,234214.07742292492
2162,320055.7592949221
2163,255494.57301596703
2164,211689.80977876636
2165,218072.89914198092
2166,143957.95313182625
2167,200198.6870259937
2168,217616.48931248265
2169,203926.99366545596
2170,226446.23734672938
2171,154606.45834060584
2172,137969.61454322014
2173,216674.76592705084
2174,269946.4232402175
2175,252052.913001462
2176,254423.69460276992
2177,267225.026906178
2178,218397.85680203524
2179,161832.3551791323
2180,269098.7788653268
2181,210289.0469413899
2182,228667.6737361193
2183,202209.83527290926
2184,132459.33275799418
2185,134932.11384062807
2186,143856.5985263848
2187,145130.4148154162
2188,155001.94519607734
2189,461486.5186904842
2190,143396.81965439406
2191,143839.1970892615
2192,97299.54213927512
2193,103870.27954155079
2194,98793.70739387895
2195,115410.21459879691
2196,135025.8471552619
2197,106436.39568144188
2198,148818.03327820275
2199,158153.54651719716
2200,119178.76645883464
2201,92492.6161846855
2202,125115.29405563942
2203,118692.72712075606
2204,178072.99761899735
2205,128839.42990914697
2206,133131.91595919023
2207,159868.05435378093
2208,224096.10527373024
2209,234387.68656115897
2210,130835.39204671106
2211,89101.98505690426
2212,96594.27846206736
2213,84992.39089682547
2214,184109.6722054748
2215,91916.98410552519
2216,192811.59962432354
2217,92287.95009832142
2218,99405.36651837605
2219,78146.11446937325
2220,48751.45352395461
2221,250442.2770348537
2222,247552.38529990718
2223,285036.0892845505
2224,221472.6546571158
2225,194341.48915226024
2226,229952.49466476042
2227,213623.43561997695
2228,224644.67774052138
2229,228619.56926078547
2230,187623.58952377748
2231,209232.8637462688
2232,205187.53759486752
2233,175167.153160934
2234,209553.96217961714
2235,234064.17693212733
2236,249636.17234550987
2237,277764.00500823103
2238,205933.1980649681
2239,182944.26510093093
2240,183953.73091358796
2241,146674.58948149683
2242,130761.27611817804
2243,152773.61501544446
2244,120982.95113361359
2245,135754.8410646593
2246,147144.27545671596
2247,113523.55838689918
2248,125566.92781413824
2249,113450.59980805835
2250,123844.5858789446
2251,156267.29557887057
2252,200284.39763264882
2253,175573.54253154912
2254,208259.80418595497
2255,214454.77674238442
2256,187918.24094600475
2257,239009.97291540133
2258,167396.17514657055
2259,200732.86815147253
2260,140045.93075132289
2261,175305.51721109927
2262,210201.22993502638
2263,291267.3868935447
2264,332881.35230227176
2265,194331.10286394798
2266,247587.3897160316
2267,344510.70365590777
2268,290147.46476136486
2269,173435.16462120565
2270,171249.92616368376
2271,217011.24138574128
2272,208225.09623313032
2273,160362.62271846004
2274,192478.9551888631
2275,170037.8007788352
2276,170467.20868122124
2277,197090.22234162793
2278,177881.12710154813
2279,112756.87450541055
2280,124798.11293845263
2281,206325.95285323646
2282,206460.17381840816
2283,116187.1456487599
2284,117778.98776113882
2285,149582.22401451145
2286,118222.70036444918
2287,260793.97534797445
2288,245007.92078145884
2289,316366.46439694765
2290,345126.2117009108
2291,293046.5204250385
2292,305582.2138070861
2293,355593.04225301056
2294,330680.6143333829
2295,339139.7800274744
2296,287640.4039693038
2297,258514.47077498876
2298,259630.30837812193
2299,332931.3633506206
2300,292668.80827350786
2301,231552.1819531849
2302,232998.94393875927
2303,246187.25808736414
2304,243922.54298462684
2305,220248.28534698382
2306,220249.34747767972
2307,214139.27044525475
2308,238415.6170350263
2309,242180.45455154555
2310,210176.04575299763
2311,216218.03078643896
2312,198938.66227969446
2313,197977.8358233684
2314,187850.0764761028
2315,193290.53608119918
2316,215936.90303491114
2317,197757.00192222337
2318,195134.37394059694
2319,189575.0037038495
2320,188495.43712494068
2321,239711.96783828002
2322,202363.43670577707
2323,187778.0041068109
2324,181595.02535064856
2325,223141.9988221178
2326,183383.9143171116
2327,221184.44625595643
2328,225731.5772907572
2329,213301.54387552023
2330,208899.39807484078
2331,305414.5795044772
2332,351204.57168110216
2333,296430.20720330055
2334,267885.6690492894
2335,245928.90700194088
2336,287019.243636998
2337,203722.237047793
2338,226642.04962622665
2339,224109.24870135367
2340,310506.5340212743
2341,223879.34489360603
2342,222805.04176711116
2343,218437.628857114
2344,246860.27645827655
2345,243203.9396195627
2346,199123.47665458836
2347,198061.6496554847
2348,227064.68490175682
2349,203268.36095817585
2350,239148.47561635787
2351,246193.3050010308
2352,258840.7072967115
2353,280116.0600574807
2354,167516.2697206625
2355,172959.66385790764
2356,166765.78330402693
2357,216348.8935390074
2358,219830.89972876443
2359,160108.96083458944
2360,130442.0759501002
2361,126725.01453788357
2362,296930.4768645457
2363,148296.5475434038
2364,150743.3579543723
2365,214277.14577153057
2366,186832.97409222426
2367,239380.07453919866
2368,212321.75534369436
2369,238302.24314720614
2370,184873.0525873109
2371,192796.7321250463
2372,193968.9019641654
2373,253007.6539827675
2374,283133.7875893569
2375,237903.42453988676
2376,306959.14233669743
2377,342963.2351700143
2378,143146.37743685453
2379,254110.52749171003
2380,133577.29544311122
2381,161248.82770722837
2382,204436.18553910556
2383,234759.62549323647
2384,248767.82660288888
2385,133420.17177278653
2386,125643.16828862962
2387,134638.17481643718
2388,163315.19178002572
2389,135509.05247208674
2390,157848.04846293444
2391,111398.78711592604
2392,101896.28453942027
2393,145936.15719084872
2394,125274.03579931438
2395,191869.00089806563
2396,167587.64791021042
2397,204053.54375394026
2398,103030.88841812836
2399,73826.60494254308
2400,65148.56927175447
2401,102374.26717207639
2402,145398.48679103854
2403,178212.50369236094
2404,156727.23378232645
2405,148830.7055792074
2406,119608.4894546062
2407,111868.11423633166
2408,124415.54221261211
2409,133766.9723183933
2410,189555.1346141285
2411,118372.59759742825
2412,164845.69843997352
2413,139019.81061291194
2414,130224.50254366465
2415,169166.7867332237
2416,117924.41510074364
2417,113873.90838429856
2418,102253.28743044159
2419,147043.12978603144
2420,101305.69944134133
2421,191558.77301567618
2422,117452.88045557973
2423,108050.12163985719
2424,138361.48583015718
2425,290670.7530064486
2426,136750.61635928845
2427,101472.99303280341
2428,165818.72721082217
2429,102020.60131877533
2430,116022.64298746607
2431,135925.07251854253
2432,118878.61054278875
2433,134363.8975860962
2434,145537.16210732714
2435,162678.40122580447
2436,105801.64099646697
2437,113713.06208903168
2438,107939.92032797879
2439,94629.90042458626
2440,108373.35485079058
2441,97658.95862634073
2442,88245.27635558473
2443,121151.28356630274
2444,83808.33588332648
2445,66782.46930865361
2446,128317.05868152075
2447,141817.5578902393
2448,129430.8987464098
2449,78537.30644980038
2450,132067.32832513854
2451,109624.10647109768
2452,193566.22665144235
2453,122714.98582019482
2454,185669.04037573736
2455,116576.45968649501
2456,144342.93783941132
2457,112310.41402548889
2458,104356.45639426459
2459,95905.46861982031
2460,128522.05627762072
2461,107529.10878872301
2462,128170.55484855513
2463,122351.46532265388
2464,184821.64249221946
2465,107507.4955004371
2466,98852.44772416109
2467,108060.87840172194
2468,76190.6992572007
2469,96188.7518988006
2470,227929.93194502278
2471,180540.65458801237
2472,191924.0834051777
2473,135413.0461845185
2474,102751.26192370907
2475,224731.96078421653
2476,131428.27068057994
2477,119164.8819644429
2478,192356.27772047988
2479,122424.84839902411
2480,124244.0470167963
2481,127209.54238398152
2482,123047.76815786643
2483,109254.000966258
2484,129034.76613178581
2485,109142.97329286311
2486,162211.59326538641
2487,243268.58507805702
2488,133528.5220280384
2489,149357.24994909915
2490,138551.46777529467
2491,102133.06122348423
2492,203624.79073306883
2493,150683.72043705976
2494,196395.55345246068
2495,153544.65324629017
2496,277234.07838253106
2497,169266.466599038
2498,94610.19567734154
2499,107858.31462541095
2500,153500.73478376598
2501,136095.7130285952
2502,141348.308980442
2503,98245.94313286303
2504,209819.54389666428
2505,235998.51056162606
2506,239032.035508494
2507,300753.55930752645
2508,239593.37158130866
2509,225359.44896294747
2510,218821.6365916311
2511,202999.04407940118
2512,225397.8070579596
2513,219834.314647372
2514,274307.0383749582
2515,150730.50579460908
2516,165508.17871958495
2517,143605.2705325518
2518,163216.0927508861
2519,231852.87671736686
2520,216107.9836136402
2521,211073.45526965626
2522,228665.70468377147
2523,115778.55219047901
2524,132440.8482129859
2525,131851.56734092685
2526,135383.94851538737
2527,122433.74007484375
2528,113624.41874643473
2529,107791.45706906647
2530,109183.95324371068
2531,236859.95417230588
2532,239902.11580056336
2533,215357.19406829553
2534,221670.98610656674
2535,290532.2043374042
2536,250134.60754371446
2537,227022.86102378753
2538,192006.6491496727
2539,193682.7359592641
2540,197075.00732707337
2541,192637.72999798425
2542,197344.80592857592
2543,128906.46245403413
2544,143849.6462819717
2545,118393.25525565597
2546,152713.55839830788
2547,133584.7886768278
2548,221169.90598259133
2549,183165.5084491769
2550,706847.2399647745
2551,176039.8028395624
2552,123139.82638609002
2553,144208.23229789187
2554,112834.46208842087
2555,74871.72314290481
2556,96282.53104557248
2557,93462.59230079374
2558,198078.63006463333
2559,138272.2181373128
2560,115203.25269311399
2561,96509.82345255569
2562,116130.38427290565
2563,117630.22172300669
2564,133599.5784094591
2565,153389.39133139804
2566,151955.66756452655
2567,122746.73799295828
2568,195130.1515588594
2569,190927.20061685995
2570,132778.94179601886
2571,221868.21413991356
2572,169707.87315713998
2573,219407.2299966059
2574,376459.93129935546
2575,107860.38058357046
2576,138175.7392827134
2577,158822.51597479975
2578,71152.20219092828
2579,82617.18456402596
2580,137263.2336976094
2581,120813.0752855941
2582,102825.550811255
2583,247922.92879987194
2584,186572.4292359386
2585,202315.421637816
2586,235933.6976022272
2587,203558.34596303955
2588,118070.21519147337
2589,145660.8273891384
2590,214830.1282906757
2591,266494.45666441915
2592,242539.07506683574
2593,241650.71295864892
2594,168404.37865913252
2595,204544.61405144224
2596,285074.0920550927
2597,208427.89589875622
2598,268524.8614444231
2599,261893.79455569352
2600,273561.18062364927
2601,182521.3855313455
2602,115633.76062281535
2603,118984.78283008572
2604,113882.50335391762
2605,119331.70720866753
2606,161356.3824241039
2607,179090.74669823342
2608,229172.71028693125
2609,161039.4686781593
2610,113029.37451975199
2611,203254.45389287558
2612,153051.89701094537
2613,128643.33416677045
2614,122906.27524917165
2615,163734.91426335194
2616,131166.18466410006
2617,215575.5672896948
2618,208665.96793888544
2619,232870.14320295595
2620,190732.89674813126
2621,204152.7168899692
2622,214445.444694074
2623,244412.90583838627
2624,294206.006591797
2625,326252.7626217654
2626,165554.19295873458
2627,177394.65129820223
2628,340854.7558320175
2629,372052.97262788017
2630,284060.48660830606
2631,331777.51699834096
2632,324756.5832919226
2633,260035.25324116845
2634,286638.71607880306
2635,161961.3371081195
2636,195822.27406523295
2637,155777.9789894285
2638,277490.443541241
2639,215265.77604312554
2640,141629.44767310808
2641,108533.50963275146
2642,220403.7680351265
2643,116831.27270764357
2644,149984.22290556796
2645,108669.10884648107
2646,115489.85240584437
2647,115384.48329144262
2648,150007.68378289288
2649,170148.26675343432
2650,148172.3865561491
2651,164100.81214836205
2652,318058.1769014654
2653,251266.34034239
2654,236421.85909610672
2655,283052.75613933767
2656,259575.6763869821
2657,278381.8164114534
2658,281392.78204665764
2659,273753.06323281804
2660,286642.61262391915
2661,272889.12469252443
2662,271065.0390385046
2663,256115.13587488618
2664,239985.79748472397
2665,272120.44540023
2666,253890.03521033342
2667,189518.32075213979
2668,194091.89617151173
2669,198684.35421988473
2670,270951.8486550463
2671,193473.7361064629
2672,213914.6049548235
2673,228951.33337214182
2674,235452.8245787943
2675,184897.3694671007
2676,205329.73673536733
2677,234084.62145192467
2678,269163.0483076632
2679,243356.31246784853
2680,273351.5471101544
2681,327399.8007574157
2682,305374.0356482895
2683,398885.7758249132
2684,281146.61735878454
2685,333620.46780934616
2686,251044.94819390972
2687,259093.67045854137
2688,220832.98282491567
2689,205976.82255766552
2690,345915.0168896151
2691,217025.63853865222
2692,172432.9584730278
2693,206841.0593567012
2694,173875.8201912489
2695,215131.7173307381
2696,203608.15430345025
2697,224199.81959166948
2698,207277.768959602
2699,206417.85773650242
2700,184378.2049759227
2701,163499.71802200482
2702,116114.7082222338
2703,186329.33252725133
2704,159391.38518040965
2705,118338.52409043687
2706,111008.29444317252
2707,123740.02214056125
2708,125390.45520652563
2709,107666.75266600365
2710,114365.98471835593
2711,322943.6892131056
2712,332963.69290192437
2713,199451.55220568308
2714,164243.27508288354
2715,203965.69446814444
2716,157938.18727670063
2717,207948.36163710256
2718,222573.90310119058
2719,167900.36637695797
2720,164833.54460667179
2721,129594.8793023919
2722,175929.71694683738
2723,134945.76415161288
2724,109589.24500112946
2725,127932.84101195505
2726,140114.79098182463
2727,191617.8590271395
2728,181829.8574298803
2729,136510.0605278035
2730,148184.58757916803
2731,84570.9908337245
2732,125282.62389943248
2733,171839.8018482622
2734,203800.16233943228
